Delaware Technical and Community College - Owens,Georgetown,DE
Delaware Technical Community College,Dover,DE
Delaware Technical and Community College,Newark,DE
Delaware State University,Dover,DE
University of Delaware,Newark,DE
Goldey-Beacom College,Wilmington,DE
Schilling-Douglas School of Hair Design,Newark,DE
Wesley College,Dover,DE
Wilmington University,New Castle,DE
American University,Washington,DC
Catholic University of America,Washington,DC
Corcoran College of Art and Design,Washington,DC
National Intelligence University,Washington,DC
University of the District of Columbia,Washington,DC
Dominican House of Studies,Washington,DC
Gallaudet University,Washington,DC
"George Washington University, The",Washington,DC
Georgetown University,Washington,DC
Harrison Center for Career Education,Washington,DC
Howard University,Washington,DC
Dudley Beauty College,Washington,DC
Southeastern University,Washington,DC
Strayer University,Washington,DC
National Conservatory of Dramatic Arts,Washington,DC
Trinity Washington University,Washington,DC
Wesley Theological Seminary,Washington,DC
Wyotech - Daytona Beach,Daytona Beach,FL
The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL
Atlantic Technical College,Coconut Creek,FL
The Baptist College of Florida,Graceville,FL
Barry University,Miami Shores,FL
"Bay Medical Center, Sacred Heart System Gooding Institute of Nurse Anesthesia",Panama City,FL
Bethune - Cookman University,Daytona Beach,FL
Lynn University,Boca Raton,FL
"GUTI, The Premier Beauty and Wellness Academy - Bradenton",Bradenton,FL
Bradford-Union Vocational Technical Center,Starke,FL
Eastern Florida State College,Cocoa,FL
Broward College,Fort Lauderdale,FL
Fortis College- Winter Park,Winter Park,FL
College of Central Florida,Ocala,FL
Florida Christian College,Kissimmee,FL
University of Central Florida,Orlando,FL
Charlotte Technical College,Port Charlotte,FL
Chipola College,Marianna,FL
Clearwater Christian College,Clearwater,FL
Lorenzo Walker Institute of Technology,Naples,FL
Daytona State College,Daytona Beach,FL
Eckerd College,Saint Petersburg,FL
Florida SouthWestern State College,Fort Myers,FL
Educating Hands School of Massage,Miami,FL
Edward Waters College,Jacksonville,FL
Embry-Riddle Aeronautical University - Daytona Beach,Daytona Beach,FL
Florida Agricultural and Mechanical University,Tallahassee,FL
Florida Atlantic University,Boca Raton,FL
Florida State College at Jacksonville,Jacksonville,FL
Flagler College,Saint Augustine,FL
FlightSafety Academy,Vero Beach,FL
Florida College,Temple Terrace,FL
Concorde Career Institute,Jacksonville,FL
Adventist University of Health Sciences,Orlando,FL
Florida Institute of Technology-Melbourne,Melbourne,FL
Florida Institute of Ultrasound,Pensacola,FL
Florida International University,Miami,FL
Florida Keys Community College,Key West,FL
Florida Memorial University,Miami Gardens,FL
Florida Career College - Miami,Miami,FL
Florida School of Massage,Gainesville,FL
Florida Southern College,Lakeland,FL
Florida State University,Tallahassee,FL
Florida Technical College,Orlando,FL
University of Southernmost Florida,Jacksonville,FL
University of Florida,Gainesville,FL
Fort Pierce Beauty Academy,Fort Pierce,FL
Full Sail University,Winter Park,FL
George Stone Area Vocational-Technical Center,Pensacola,FL
George T Baker Aviation School,Miami,FL
Gulf Coast State College,Panama City,FL
Key College,Dania Beach,FL
Hillsborough Community College,Tampa,FL
Hobe Sound Bible College,Hobe Sound,FL
Hollywood Institute of Beauty Careers,Hollywood,FL
Cortiva Institute - Florida,Pinellas Park,FL
Indian River State College,Fort Pierce,FL
International Academy,South Daytona,FL
Miami International University of Art and Design,Miami,FL
ATI College of Health,Miami,FL
Jacksonville University,Jacksonville,FL
Keiser University,Fort Lauderdale,FL
Heritage Institute,Fort Myers,FL
La Belle Beauty School,Hialeah,FL
Florida Gateway College,Lake City,FL
Lake Technical Center,Eustis,FL
Lake-Sumter State College,Leesburg,FL
Lakeland Regional Health Medical Center,Lakeland,FL
Fort Myers Technical College,Fort Myers,FL
Lively Technical Center,Tallahassee,FL
Lindsey Hopkins Technical College,Miami,FL
"Loraine?s Academy, Inc.",Saint Petersburg,FL
Luther Rice College and Seminary,Lithonia,GA
"State College of Florida, Manatee-Sarasota",Bradenton,FL
Manatee Technical College,Bradenton,FL
Manhattan Hairstyling Academy,Tampa,FL
Margate School of Beauty Inc,Margate,FL
Miami Lakes Educational Center and Technical College,Miami Lakes,FL
Miami Dade College,Miami,FL
University of Miami,Coral Gables,FL
Orlando Technical College - Mid Florida Tech,Orlando,FL
Remington College - Tampa Campus,Tampa,FL
"National Training, Inc.",Orange Park,FL
Academy of Healing Arts Massage and Facial Skin Care,Lake Worth,FL
Fortis College - Tampa,Tampa,FL
Normandy Beauty School of Jacksonville,Jacksonville,FL
North Florida Community College,Madison,FL
Core Institute,Tallahassee,FL
Florida School of Traditional Midwifery,Gainesville,FL
University of North Florida,Jacksonville,FL
Nova Southeastern University,Fort Lauderdale,FL
Northwest Florida State College,Niceville,FL
Orange Technical College - Orlando Campus,Orlando,FL
Palm Beach Atlantic University - West Palm Beach,West Palm Beach,FL
Palm Beach State College,Lake Worth,FL
Pasco-Hernando State College,New Port Richey,FL
Pensacola State College,Pensacola,FL
Pinellas Technical Education Center - Clearwater Campus,Clearwater,FL
Polk State College,Winter Haven,FL
Poynter Institute for Media Studies,St. Petersburg,FL
Radford M. Locklin Technical Center,Milton,FL
St. Vincent De Paul Regional Seminary,Boynton Beach,FL
ATI Career Training Center - Miami,Miami,FL
ATI Career Training Center - Oakland Park,Oakland Park,FL
Ridge Technical College,Winter Haven,FL
Ringling College of Art and Design,Sarasota,FL
Toni & Guy Hairdressing Academy - Jacksonville,Jacksonville,FL
Robert Morgan Educational Center and Technical College,Miami,FL
Rollins College,Winter Park,FL
First Coast Technical College,St Augustine,FL
Saint Leo University,Saint Leo,FL
St. Petersburg College,Clearwater,FL
Pinellas Technical Education Center - St. Petersburg Campus,Saint Petersburg,FL
Santa Fe College,Gainesville,FL
Suncoast Technical College,Sarasota,FL
Seminole State College of Florida,Sanford,FL
Sheridan Technical College,Hollywood,FL
Saint John Vianney College Seminary,Miami,FL
St. Johns River State College,Palatka,FL
South Florida State College,Avon Park,FL
University of South Florida,Tampa,FL
St. Vincent's Medical Center,Jacksonville,FL
Saint Thomas University,Miami Gardens,FL
Stenotype Institute of Jacksonville Inc,Jacksonville,FL
Stetson University,DeLand,FL
Bene's Career Academy,New Port Richey,FL
Suncoast II the Tampa Bay School of Massage Therapy LLC,Tampa,FL
Riveroak Technical College,Live Oak,FL
Tallahassee Community College,Tallahassee,FL
Talmudic College of Florida,Miami Beach,FL
The University of Tampa,Tampa,FL
Taylor Technical Institute,Perry,FL
Tom P Haney Technical Center,Panama City,FL
ATI Career Training Center - Fort Lauderdale,Fort Lauderdale,FL
Trinity Baptist College,Jacksonville,FL
Trinity College of Florida,Trinity,FL
Fashion Focus Hair Academy,Sarasota,FL
Valencia College,Orlando,FL
Warner University,Lake Wales,FL
Florida Panhandle Technical College,Chipley,FL
Webber International University,Babson Park,FL
The University of West Florida,Pensacola,FL
Orange Technical College - Westside Campus,Winter Garden,FL
William T. McFatter Technical College,Davie,FL
Orange Technical College - Winter Park Campus,Winter Park,FL
Withlacoochee Technical Institute,Inverness,FL
Abraham Baldwin Agricultural College,Tifton,GA
Agnes Scott College,Decatur,GA
Interactive College of Technology,Chamblee,GA
Albany Technical College,Albany,GA
Darton State College,Albany,GA
Albany State University,Albany,GA
Andrew College,Cuthbert,GA
Armstrong State University,Savannah,GA
The Art Institute of Atlanta,Atlanta,GA
Georgia Career Institute,Conyers,GA
Atlanta Technical College,Atlanta,GA
Point University,East Point,GA
Atlanta College of Art,Atlanta,GA
Atlanta Metropolitan State College,Atlanta,GA
Atlanta School of Massage,Atlanta,GA
Clark Atlanta University,Atlanta,GA
Augusta Technical College,Augusta,GA
Augusta State University,Augusta,GA
Bainbridge State College,Bainbridge,GA
Bauder College,Atlanta,GA
Beauty College of America,Forest Park,GA
East Central Technical College,Fitzgerald,GA
Berry College,Mount Berry,GA
Beulah Heights University,Atlanta,GA
Brenau University,Gainesville,GA
Brewton-Parker College,Mount Vernon,GA
Brown College of Court Reporting,Atlanta,GA
College of Coastal Georgia,Brunswick,GA
West Central Technical College,Waco,GA
Clayton  State University,Morrow,GA
Columbia Theological Seminary,Decatur,GA
Columbus Technical College,Columbus,GA
Columbus State University,Columbus,GA
Georgia Northwestern Technical College - Floyd County Campus,Rome,GA
Covenant College,Lookout Mountain,GA
Dalton State College,Dalton,GA
Pro Way Hair School,Stone Mountain,GA
Dekalb Medical Center,Decatur,GA
South University,Savannah,GA
East Georgia State College,Swainsboro,GA
Emmanuel College,Franklin Springs,GA
Emory University,Atlanta,GA
Georgia Highlands College,Rome,GA
Fort Valley State University,Fort Valley,GA
Grady Health System Professional Schools,Atlanta,GA
Georgia Institute of Technology - Main Campus,Atlanta,GA
Georgia Southwestern State University,Americus,GA
Gainesville State College,Oakwood,GA
Georgia College and State University,Milledgeville,GA
Everest Institute - Atlanta Downtown,Atlanta,GA
Georgia Military College - Milledgeville,Milledgeville,GA
Georgia Southern University,Statesboro,GA
Georgia State University,Atlanta,GA
University of Georgia,Athens,GA
Gordon State College,Barnesville,GA
Griffin Technical College,Griffin,GA
Gupton Jones College of Funeral Service,Decatur,GA
Gwinnett College,Lilburn,GA
Gwinnett Technical College,Lawrenceville,GA
Middle Georgia Technical College,Warner Robins,GA
Interdenominational Theological Center,Atlanta,GA
Kennesaw State University,Kennesaw,GA
Savannah River College,Augusta,GA
LaGrange College,Lagrange,GA
Lanier Technical College,Oakwood,GA
Life University,Marietta,GA
Central Georgia Technical College,Macon,GA
Macon State College,Macon,GA
Chattahoochee Technical College,Marietta,GA
Georgia Health Sciences University,Augusta,GA
Mercer University,Macon,GA
Middle Georgia College,Cochran,GA
Morehouse College,Atlanta,GA
Morehouse School of Medicine,Atlanta,GA
Moultrie Technical College,Moultrie,GA
North Georgia College & State University,Dahlonega,GA
North Georgia Technical College,Clarkesville,GA
Oglethorpe University,Atlanta,GA
Paine College,Augusta,GA
Appalachian Technical College,Jasper,GA
Piedmont College,Demorest,GA
Portfolio Center,Atlanta,GA
Reinhardt University,Waleska,GA
Savannah Technical College,Savannah,GA
Savannah College of Art and Design,Savannah,GA
Savannah State University,Savannah,GA
Shorter University,Rome,GA
South Georgia State College,Douglas,GA
South Georgia Technical College,Americus,GA
The Creative Circus,Atlanta,GA
Spelman College,Atlanta,GA
Southern Polytechnic State University,Marietta,GA
Swainsboro Technical College,Swainsboro,GA
Southwest Georgia Technical College,Thomasville,GA
Thomas University,Thomasville,GA
Toccoa Falls College,Toccoa Falls,GA
West Georgia Technical College,LaGrange,GA
Truett McConnell University,Cleveland,GA
Wiregrass Georgia Technical College,Valdosta,GA
Valdosta State University,Valdosta,GA
Waycross College,Waycross,GA
Wesleyan College,Macon,GA
University of West Georgia,Carrollton,GA
Young Harris College,Young Harris,GA
Chaminade University of Honolulu,Honolulu,HI
University of Hawaii at Hilo,Hilo,HI
University of Hawaii at Manoa,Honolulu,HI
Hawaii Business College,Honolulu,HI
Hawaii Institute of Hair Design,Honolulu,HI
Hawaii Pacific University,Honolulu,HI
Hollywood Beauty College,Aiea,HI
Honolulu Community College,Honolulu,HI
Transpacific Hawaii College,Honolulu,HI
Kapi'olani Community College,Honolulu,HI
Kauai Community College,Lihue,HI
Leeward Community College,Pearl City,HI
University of Hawaii Maui College,Kahului,HI
Med-Assist School of Hawaii,Honolulu,HI
New York Technical Institute of Hawaii,Honolulu,HI
World Medicine Institute,Honolulu,HI
Gros Bonnet Culinary Academy,Honolulu,HI
University of Hawaii - West Oahu,Kapolei,HI
Windward Community College,Kaneohe,HI
Carrington College,Boise,ID
Boise Bible College,Boise,ID
Boise State University,Boise,ID
Career Beauty College,Rexburg,ID
Eastern Idaho Technical College,Idaho Falls,ID
Idaho State University,Pocatello,ID
University of Idaho,Moscow,ID
College of Idaho,Caldwell,ID
Lewis-Clark State College,Lewiston,ID
Aveda Institute Twin Falls,Twin Falls,ID
Mr. Leon's School of Hair Design,Moscow,ID
North Idaho College,Coeur D'alene,ID
Northwest Nazarene University,Nampa,ID
The School of Hairstyling,Chubbuck,ID
Brigham Young University - Idaho,Rexburg,ID
College of Southern Idaho,Twin Falls,ID
Adler University,Chicago,IL
Alvareita's College of Cosmetology,Edwardsville,IL
American Academy of Art,Chicago,IL
American Health Information Management Association,Chicago,IL
School of the Art Institute of Chicago,Chicago,IL
The College of Office Technology,Chicago,IL
Augustana College,Rock Island,IL
Aurora University,Aurora,IL
Southwestern Illinois College,Belleville,IL
Bethany Theological Seminary,Richmond,IN
Black Hawk College - Quad-Cities Campus,Moline,IL
Blackburn College,Carlinville,IL
Blessing-Rieman College of Nursing,Quincy,IL
Bloomington-Normal School of Radiography,Normal,IL
Bradley University,Peoria,IL
Paul Mitchell The School Bradley,Bourbonnais,IL
Cameo Beauty Academy,Oak Lawn,IL
Cannella School of Hair Design,Chicago,IL
Cannella School of Hair Design - Chicago,Chicago,IL
Cannella School of Hair Design - Elgin,Elgin,IL
