Med-Life Institute - Pompano Beach,Pompano Beach,FL
Heart of America Psychology Training Consortium,Springfield,MO
Wongu University of Oriental Medicine,Las Vegas,NV
The French Pastry School,Chicago,IL
Astar Education Institute,Manassas,VA
Herguan University,Sunnyvale,CA
Kingston University,Norwalk,CA
American Fitness and Nutrition Academy,Pasadena,CA
DeHart Technical School,Modesto,CA
International Academy of English - Las Vegas West,Las Vegas,NV
Austin Language Learning School,Austin,TX
CAMPUS Education Flushing,Flushing,NY
CAMPUS Education Jersey City,Jersey City,NJ
CAMPUS Education Manhattan,New York,NY
CAMPUS Education Palisades Park,Palisades Park,NJ
Links English Language Institute,Newark,NJ
Massachusetts International Academy,Marlborough,MA
Universidad Nacional Autonoma De Mexico UNAM- San Antonio,San Antonio,TX
American Language Academy Miami,Plantation,FL
New Beginnings Beauty Academy,Pine Bluff,AR
Paul Mitchell the School - Murfreesboro,Murfreesboro,TN
Western Truck School,West Sacramento,CA
Aveda Institute - Corpus Christi,Corpus Christi,TX
EMSTA College,Santee,CA
The Recording Conservatory of Austin,Austin,TX
FLS International St. Peter's University,Jersey City,NJ
SAE Institute of Technology - New York,New York,NY
International College of Health Sciences,Boynton Beach,FL
Victory Trade School,Springfield,MO
Montessori Elementary Teacher Training Collaborative,Arlington,MA
Cottage Montessori,Fresno,CA
Montessori Center for Teacher Development,Morristown,NJ
John Lopez Welding School,Bakersfield,CA
ETI School of Skilled Trades,Willowbrook,IL
Medical City Dallas Hospital,Dallas,TX
Sodexo Health Care Services Allentown,Allentown,PA
Sodexo Health Care Services New York/Philadelphia Metro Area,Yardley,PA
Sodexo Health Care Services Southcoast Hospitals Group,New Bedford,MA
Sodexo Health Care Services Distance Education,Waltham,MA
Pivot Point Academy - Bloomingdale,Bloomingdale,IL
Presence Health,Chicago,IL
Jackson Health System,Miami,FL
"R.C. Freedom Ministries, Inc.",San Antonio,TX
"Carilion Clinic, Attn: Richard Brown-Chaplaincy",Roanoke,VA
Riverside Medical Center,Kankakee,IL
UnityPoint Health-Trinity,Rock Island,IA
New York Zen Center for Contemplative Care,New York,NY
Bellevue Hospital Center,New York,NY
Wake Forest Baptist Health,Winston Salem,NC
Cape Fear Valley Medical Center,Fayetteville,NC
"Caring Community Ministry Education, LLC",Mechanicsville,VA
CAAN Academy of Nursing,Matteson,IL
Medical Career & Technical College,Richmond,KY
San Francisco School of Massage & Bodywork,San Francisco,CA
EC-Council University,Albuquerque,NM
New Learning Resources Online,Jackson,MS
Coney Island Hospital,Brooklyn,NY
Alameda Health System,Oakland,CA
The Broad Center for the Management of School Systems,Los Angeles,CA
The Santa Barbara and Ventura Colleges of Law,Ventura,CA
Zaytuna College,Berkeley,CA
Everest University Online - Tampa,Tampa,FL
South Texas Vocational Institute,San Antonio,TX
Alabama School of Nail Technology & Cosmetology,Jackson,AL
Dolce LLC The Academy,Waterbury,CT
Hair Academy School of Barbering & Beauty,Newark,DE
VH Barber & Styling Academy,Bossier,LA
Lebanon College of Cosmetology,Lebanon,MO
Salon Boutique Academy,Addison,TX
Mission Beauty College,Mission,TX
Griggs International Academy,Berrien Springs,MI
Apprentice for the Electrical Industry IBEW Local 98,Philadelphia,PA
Calaveras Cosmetology School,San Andreas,CA
California Medical College,San Diego,CA
"U.S. Truck Driving Training School, Inc.",Sterling Heights,MI
Bethlehem College & Seminary,Minneapolis,MN
Sanford-Brown College - Saint Peters,Saint Peters,MO
The American College of Commerce and Technology,Falls Church,VA
California Institute of Advanced Management,El Monte,CA
Inter-American Defense College,Washington,DC
Hope College of Arts & Sciences,Pompano Beach,FL
META Language School Inc.,Orlando,FL
Brightwood College - Baltimore,Baltimore,MD
Brightwood College - Beltsville,Beltsville,MD
Brightwood College - Towson,Towson,MD
Advance English Academy,San Francisco,CA
Express Training Services,Gainesville,FL
Nobel University,Los Angelos,CA
Indiana College of Sports & Medical Massage,Carmel,IN
American Language Center,Huntingdon Valley,PA
AmLotus Intensive ESL Program,New York,NY
"Intensive English Program, Georgia Tech Language Institute, Georgia Institute of Technology",Atlanta,GA
"American Collegiate English (ACE), Grossmont College",El Cajon,CA
"Intensive English Program, Missouri University of Science and Technology",Rolla,MT
"Texas State Intensive English Program, Texas State University",San Marcos,TX
"ESL Program, University of North Carolina, Wilmington",Wilmington,NC
"English as a Second Language Services, University of Texas at Austin",Austin,TX
"American Studies Program, Willamette University",Salem,OR
"Associated Builders & Contractors, Greater Michigan Chapter dba Greater Michigan Construction Academy",Midland,MI
Life Time Academy,St. Paul,MN
Elim Bible Institute and College,Lima,NY
John Witherspoon College,Rapid City,SD
Reformed University,Lawrenceville,GA
La'James International College - East Moline,East Moline,IL
Academy of Salon & Spa,Tahlequah,OK
All American Barber Academy L.P,Glendale,AZ
World Class Academy of Beauty Careers,Tallahassee,FL
Ferrara?s Beauty School,Forest Hills,NY
International Beauty Education Center,Airway Heights,WA
The Florence Academy of Art,Jersey City,NJ
Burrell College of Osteopathic Medicine,Las Cruces,NM
Paul Mitchell The School Nampa,Nampa,ID
International Career Institute,Lincolnwood,IL
Charter College - Lancaster,Lancaster,CA
Technology Learning Center,Oxford,MA
Pets Playground Grooming School,Pompano Beach,FL
Belmont College,St. Clairsville,OH
Nations University,New Orleans,LA
UAC School of Global Management,Miami,FL
"Intrax English Academies, LLC d/b/a Stafford House International",San Francisco,CA
Capital College,Tysons Corner,VA
Priority Nursing College,Greensboro,NC
Rasmussen College - Topeka,Topeka,KS
International Preparatory School,Deerfield Beach,FL
International Diving Institute,North Charleston,SC
Study Group: Higher Education North America,New York,NY
Tysons Institute,Vienna,VA
Embassy English,New York,NY
MJS College School of Nursing and Business,Merrillville,IN
Hoss Lee Academy,Roseville,CA
Albert Career School,Elkins Park,PA
American English Institute,Riverside,CA
Empire State University,Albany,NY
English as a Second Language at Troy University,Troy,AL
New York General Consulting,New York,NY
Ultimate Touch Barber College,Richton Park,IL
Kenny?s Academy of Barbering,Indianapolis,IN
Regency Job Training Institute,Spring Lake,NC
"Cincinnati School of Barbering & Hair Design, Inc.",Cincinnati,OH
Elite Institute of Cosmetology,Portsmouth,OH
La? James International College,Cedar Rapids,IA
Celebrity Barber School,Monroe,LA
Jolie Health and Beauty Academy - Cherry Hill,Cherry Hill,NJ
Academy of Beauty Professionals,Green Bay,WI
Academy of Beauty Professionals - Appleton,Appleton,WI
Academy of Beauty Professionals - Madison,Madison,WI
COSMIX School of Makeup Artistry,Oakland Park,FL
Miami Media School,Miami,FL
Northwest Lineman Training Center,Denton,TX
Xtreme Career Institute,Arecibo,PR
Education Affiliates*,Nottingham,MD
Golden State University,Downey,CA
AOMA Graduate School of Integrative Medicine - Austin,Austin,TX
Hope Montessori Educational Institute,St. Louis,MO
Daymar College - New Boston,New Boston,OH
California University of Management and Sciences Virginia,Arlington,VA
MAK Beauty Institute,Cumming,GA
"Master?s Barber & Styling College, Inc.",Old Hickory,TN
A Better U Beauty Barber Academy,Albuquerque,NM
Astute Artistry,Berkley,MI
C. Alexander School of Cosmetology,Little Rock,AR
Excel Barber and Style College,Nashville,TN
International Training Fund,Ann Arbor,MI
McAllen Careers Institute,McAllen,TX
Pima Medical Institute-Online,Tucson,AZ
"Dale Carnegie & Associates, Inc.",St. Charles,MO
The College of New Jersey,Ewing,NJ
Pennsylvania College of Health Sciences,Lancaster,PA
California Institute of Arts & Technology,San Diego,CA
Universal Vocational Institute,Hialeah,FL
Mobile Technical Training,South Hackensack,NJ
Christina and Company Education Center,Lafayette,IN
Totally Cosmo School of Modern Cosmetology,Broken Bow,OK
American Barber Academy,Reading,PA
"Kenny?s Beauty Academy, Inc.",Arlington,VA
Seattle Film Institute,Seattle,WA
Premiere International College,Fort Myers,FL
Center for Neurosomatic Therapy,Clearwater,FL
Montana School of Massage,Missoula,MT
Waldrip Center for Therapeutic Massage,Tupelo,MS
"Elite Cosmetology, Barber & Spa Academy, LLC",Yakima,WA
Mariacy Beauty College,Maite,GU
Realtor University,Chicago,IL
Union University of California,Westminster,CA
Indiana Tech Law School,Fort Wayne,IN
Women's Institute of Torah Seminary,Baltimore,MD
Mechon L'Horoa,Monsey,NY
Bnos Zion of Bobov Seminary,Brooklyn,NY
University of La Verne College of Law,Ontario,CA
American Barber Institute,New York,NY
Arkansas Welding Academy,Jacksonville,AR
Bellasa Professional Institute,North Miami,FL
Delta Designs Cosmetology School,Wynne,AR
Digital Media Institute at InterTech,Shreveport,LA
Finishing Trades Inst. of the Southwest (FTI-SW) Painters Glaziers and Floorcoverers Safety Trng Trust Fund,Henderson,NV
Mystros Barber Academy,Houston,TX
New Community Workforce Development Center - South Orange Avenue,Newark,NJ
Suncoast Technical Education Center,Brooksville,FL
Academy of Interactive Entertainment Louisiana,Lafayette,LA
Penta Career Center,Perrysburg,OH
Spartan College of Aeronautics and Technology - Inglewood,Inglewood,CA
California Technical Academy,Riverside,CA
Victory Career College,Torrance,CA
"Cutting Edge Academy, LLC",Succasunna,NJ
"FRANKLIN CAREER INSTITUTE, BROOKLYN",BROOKLYN,NY
ACE Institute of Technology,New York City,NY
The Beauty Institute Schwarzkopf Professional,Bellingham,WA
Alliance Career Centre,Alliance,OH
Azure College at Sebring,Sebring,FL
Elyon College,Brooklyn,NY
East Valley Medical College,Mesa,AZ
virtual design and construction institute  d/b/a cadteacher,San Diego,CA
Lab Four Professional Development Center,Memphis,TN
European Medical School of Massage LLC,Sinking Spring,PA
Suncoast College of Health,Brandenton,FL
Life Line Med Training,Miami,FL
Morris Brown College,Atlanta,GA
Florida College of Health Science,Orlando,FL
Success Education Colleges ? Nevada Career Institute,Las Vegas,NV
Everest College - Chesapeake,Chesapeake,VA
Everest College - Everett,Everett,WA
Everest University - Tampa,Tampa,FL
Arkansas College of Osteopathic Medicine,Fort Smith,AR
Ann Martin Center,Emeryville,CA
Caris College,Jefferson,IN
Glen Oaks College,Riverside,CA
Bestway Beauty School,Vienna,VA
Larkin Community Hospital,South Miami,FL
Everest College - Woodbridge,Woodbridge,VA
My Beauty & Barber College,Sacramento,CA
Community Technological Institute of Miami,Miami,FL
"Emergency Educational Institute, Inc.",Coral Springs,FL
University of Incarnate Word School of Osteopathic Medicine,San Antonio,TX
Arizona School of Integrative Studies / ASIS Massage Education,Tucson,AZ
The College of Chicago,Chicago,IL
Genesis University,Miami Beach,FL
Ivy Tech Community College - Wabash Valley,Terre Haute,IN
Lyndon B. Johnson General Hospital/Harris Health System,Houston,TX
Minneapolis VA Healthcare System,Minneapolis,MN
Gamla College,Brooklyn,NY
American Career Institute - Framingham,Framingham,MA
University of Kentucky Chandler Medical Center,Lexington,KY
Antillean Adventist University Nurse Anesthesia Program,Mayaguez,PR
West Coast Baptist College,Lancaster,CA
Med-Life Institute - West Palm Beach,West Palm Beach,FL
LCI Lakeland,Lakeland,FL
Gordon Cooper Technology Center - Aviation Campus,Shawnee,OK
Kiamichi Technology Center - Antlers,Antlers,OK
Tulsa Technology Center - Owasso,Owasso,OK
Northeast Technology Center - Claremore,Claremore,OK
Tulsa Technology Center - Sand Springs,Sand Springs,OK
California Jazz Conservatory,Berkeley,VA
Augustine Institute,Greenwood Village,CO
Christian Witness Theological Seminary,San Jose,CA
Atlantic University of Chinese Medicine,Mars Hill,NC
Cattaraugus-Allegany-Erie-Wyoming Olean Center,Olean,NY
"RITZ BEAUTY ACADEMY, LLC",Fayetteville,GA
Park West Barber School,Charlotte,NC
Cosmopolitan Beauty & Tech School,Annandale,VA
Arkansas Beauty School-Conway,Conway,AR
Faith Bible College,Norfolk,VA
Faith Bible Seminary,Lafayette,IN
Latin American Bible Institute,San Antonio,TX
Legacy Christian University,Huntsville,AL
Washington State University-Spokane,Spokane,WA
Minnesota Intercollegiate Nursing Consortium,Northfield,MN
Studio Art Centers International,New York,NY
Institute for Medical Education,San Jose,CA
Carolinas Medical Center-Dept. Oral Medicine,Charlotte,NC
Lampasas County Higher Education Center,Lampasas,TX
Georgie International Beauty Institute,Cuyahoga Falls,OH
Sanford-Brown College - Houston,Houston,TX
Sanford-Brown Institute - Garden City,Garden City,NY
Brown College Brooklyn Center Campus,Brooklyn Center,MN
Grace Mission University Graduate School,Fullerton,CA
Seattle Pacific Seminary of Seattle Pacific University,West Seattle,WA
Health-Tech Institute of Memphis,Memphis,TN
International Association of Heat and Frost Insulators and Allied Workers Training Center,Philadelphia,PA
American Beauty Schools,Miami,FL
Steamfitter's Local Union 420 Training Center,Philadelphia,PA
Western Michigan University Homer Stryker M.D. School of Medicine,Kalamazoo,MI
Posh Beauty Academy,Hilliard,OH
California Institute of Management and Technology,Newport Beach,CA
Lynnes Welding Training,Fargo,ND
Mind Body Institute,Nashville,TN
Mountain Ridge Helicopters,Logan,UT
David?s Academy of Beauty,Corona,CA
Florida Polytechnic University,Lakeland,FL
Northeast Lakeview College,Universal City,TX
Institute of Medical Ultrasound,Atlanta,GA
Medical Career College of Northern California,Citrus Heights,CA
Medical Prep Institute,Tampa,FL
MedQuest College,Louisville,KY
Regan Career Institute,El Monte,CA
Ross College,Sylvania,OH
Sacramento Ultrasound Institute,Sacramento,CA
Pacific Bible College,Medford,OR
Pacific Rim Christian University,Honolulu,HI
South Texas School of Christian Studies,Corpus Christi,TX
Union Bible College,Westfield,IN
Yellowstone Christian College,Billings,MT
Canton City Schools - Adult Community Education,Canton,OH
J.F. Ingram Technical College,Deatsville,AL
Knox Technical Center,Mount Vernon,OH
KVN Beauty Academy,Dublin,GA
Orange County EMT,Lake Forest,CA
Yeshiva Bais Aharon,Lakewood,NJ
Yeshiva Shaar Ephraim,Monsey,NY
Bais Medrash Zichron Meir,Lakewood,NJ
Yeshiva Gedolah Shaarei Shmuel,Lakewood,NJ
Yeshivas Maharit D'Satmar,Monroe,NY
